time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2025-08-04,22038.5,22206.8,21890.55,22153.8,22496.222499999996,23090.554789610665,21901.890210389327,21300279,28725900.75,45.14100748431047,60.74780649219796,,,,,19.658389895675704,22.433207158055474,34.2786693808891
2025-08-05,22142.65,22237.6,21879.65,21970.15,22486.434999999998,23108.026147056167,21864.843852943828,17998071,28539674.2,41.81812674273444,58.9704831496415,,,,,19.62364963972585,21.235153540217834,31.308916467737145
2025-08-06,21966.5,21966.6,21487.3,21523.75,22452.197499999995,23194.88830879869,21709.5066912013,30617577,28696678.3,35.06199555444742,56.58713109849924,,,,,20.531999664358715,18.861355267380105,36.89243895673241
2025-08-07,21380.9,21712.35,21325.2,21684.8,22432.597499999996,23232.377548184184,21632.81745181581,26369291,28899407.85,38.8974269999732,54.73972905511151,,,,,21.702113435899673,17.201025149010842,37.33061113007815
2025-08-08,21633.05,21676.15,21375.95,21402.15,22391.409999999996,23306.113298123808,21476.706701876185,21333185,28099947.35,34.99128423589701,52.791788812908564,34.99128423589701,,,,22.78864765233056,15.991632364358228,34.70592037145872
2025-08-11,21391.75,21783.6,21324.05,21604.65,22351.124999999996,23327.81180420014,21374.438195799852,16592672,26903295.05,39.66594873287491,51.76880432113785,,,,,23.314525905674753,16.739904881311737,31.191751315677447
2025-08-12,21604.65,21900,21554.7,21753.5,22305.514999999996,23304.131877034688,21306.898122965304,21509396,25863123.6,42.915373729301464,50.76222255851399,,,,,23.296329553739895,18.025032198388143,28.829607652009965
2025-08-13,21803.45,22171.05,21794.3,22130.3,22282.335,23274.601745939613,21290.068254060385,18502604,24800369.45,50.22363325199126,50.05219652822968,,,,,22.222810608300474,22.234139650053496,26.24166565291899
2025-08-14,22176.85,22370.45,22077.5,22151.85,22255.909999999996,23232.394639714497,21279.425360285495,19928224,24489560.45,50.613061959982126,49.16454427941301,,,,,20.71740237361058,25.14522736255843,24.57489021936411
2025-08-18,22243.5,22253.3,22038.7,22141.15,22233.329999999994,23198.433393631134,21268.226606368855,19689496,24460882.45,50.40221101828547,48.105541837126054,,,,,19.284940981561974,23.945373885989213,24.26498100352883
2025-08-19,22167.1,22177.45,22030.55,22066.75,22210.074999999997,23167.670071780296,21252.4799282197,13575552,24031410.65,48.87747201389324,46.52093562686349,,,,,17.983405348534976,23.131688087035037,23.62896051952079
2025-08-20,22069.55,22093.7,21899.65,21969.5,22193.19,23155.238086946727,21231.14191305327,16326052,23822819.35,46.88108412796404,44.7919922096357,,,,,17.235527055566415,22.06505122474778,25.64992988250957
2025-08-21,21958.65,22253.7,21867.75,22177.7,22181.2025,23137.733314701054,21224.671685298945,19321502,23904719.15,51.45277059755175,44.19720059961638,,,,,16.074677567005118,23.80809436897084,23.344287408288324
2025-08-22,22213.2,22304.65,22171.6,22265,22167.399999999998,23110.636726913286,21224.16327308671,16498217,23652368.6,53.26891872615251,45.015022512525654,,,,,15.183368991314387,24.27589386956577,22.590413891973014
2025-08-25,22361.6,22394.05,22259.6,22362.8,22152.405,23072.930902350257,21231.87909764974,15353645,23203459.9,55.286961183054466,45.73973349100737,,,55.286961183054466,,14.682763065813015,25.709195171048748,21.823455176090143
2025-08-26,22292.35,22292.35,21941.15,21990,22113.8475,22992.81404968917,21234.88095031083,29356761,22530696.35,46.96182791978765,46.107140717939735,,,,,14.240856741940222,23.06454259752023,27.347595416129934
