time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ADX,+DI,-DI
2019-12-02,2631.85009766,2813.60009766,2484,2801.30004883,3007.9900024415006,3770.350084493236,2245.629920389765,2609119008,1965514950.4,46.68422327715577,42.740729300167565,,,46.68422327715577,,25.494083355853476,17.136335370926567,26.45828086140852
2020-01-01,2805.44995117,2927.94995117,2559.85009766,2569,2956.7575073245002,3692.0375636711824,2221.477450977818,2890447992,2030507350,42.15377684694603,42.35779534042241,,,,,24.7028277688827,18.232816762348513,24.375437999400006
2020-02-01,2552.19995117,2715.85009766,2230.60009766,2246.05004883,2897.052514649001,3659.0665522229942,2135.0384770750074,2444813504,2068569925.2,36.806141782970066,41.606076988958705,,,,,24.891668990015575,16.39998380347796,28.745831537832686
2020-03-02,2307.60009766,2351.44995117,1480.69995117,1585.90002441,2809.5925109865007,3734.533275594091,1884.6517463789105,3623835984,2161274724.4,28.77130679588018,40.61328427944255,28.77130679588018,,,,26.470157617588914,13.73234797952715,38.07855577189504
2020-04-01,1575.75,1871.94995117,1496.65002441,1859.90002441,2720.4150146485,3650.4819113406274,1790.3481179563723,3107107008,2220442325.2,35.103717698245205,40.13154612491247,,,,,27.93589705747844,12.768326354161449,35.40541121704341
2020-05-04,1769.25,1890.75,1657.40002441,1879.84997559,2640.1400085450005,3569.40472144223,1710.875295647771,2999173000,2284656824.8,35.55297273890706,39.3709011826208,,,,,29.21504584204047,12.55678868736969,33.81585353026936
2020-06-01,1909.80004883,2123.60009766,1872.40002441,1991.34997559,2574.8600097660005,3493.7685116854054,1655.9515078465959,3737078000,2383949424.8,38.130865771095564,38.71533611596642,,,,,29.421137626289095,16.521466223795343,32.142883466532545
2020-07-01,1999.59997559,2192.30004883,1976.05004883,2147.30004883,2524.0375122074997,3419.171217185142,1628.9038072298576,3707759008,2494335025.2,41.6466574978384,38.598446184668276,,,,,29.338198709533543,17.190126874246083,30.733277494355622
2020-08-03,2149.10009766,2579.44995117,2133.39990234,2420.60009766,2487.3375122075004,3334.9782466570273,1639.6967777579735,3149717024,2574722876.4,47.29874489893552,38.73413563709609,,,,,27.88723705511754,23.36879609554079,28.005159751096922
2020-09-01,2424.69995117,2556.35009766,2107.55004883,2242.55004883,2453.672509766,3283.865895916307,1623.479123615693,2654175024,2632145427.6,44.28902342657614,39.18941617133441,,,,,26.609243321711514,21.318292060370755,26.053229496754287
